entity,type,year
Microsoft Project,ORG,2000
Microsoft,ORG,2000
CAD,ORG,2000
Microsoft Publisher,ORG,2000
Server Applications,ORG,2000
Microsoft,ORG,2000
Windows NT Server,PRODUCT,2000
BackOffice,ORG,2000
"BackOffice Server, Exchange Server",ORG,2000
Proxy Server,ORG,2000
Site Server,ORG,2000
SQL,ORG,2000
Microsoft BackOffice Small Business Server,ORG,2000
25,CARDINAL,2000
Microsoft Site Server,ORG,2000
Microsoft Site Server Commerce,ORG,2000
Microsoft Exchange Server,ORG,2000
Company,ORG,2000
Microsoft Exchange Server,ORG,2000
Exchange Server,ORG,2000
Windows CE,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Windows CE,PRODUCT,2000
Windows,PRODUCT,2000
Windows,PRODUCT,2000
API,ORG,2000
Windows,PRODUCT,2000
Windows CE,PRODUCT,2000
Windows,PRODUCT,2000
Microsoft,ORG,2000
Windows CE,PRODUCT,2000
Microsoft,ORG,2000
bCentral,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
FrontPage,PRODUCT,2000
Microsoft bCentral LinkExchange,ORG,2000
Company,ORG,2000
November 1998,DATE,2000
The Developer Group,ORG,2000
Microsoft,ORG,2000
Windows,PRODUCT,2000
Windows,PRODUCT,2000
4,CARDINAL,2000
Windows,PRODUCT,2000
Windows DNA,PRODUCT,2000
the Component Object Model (COM,PRODUCT,2000
COM,ORG,2000
Windows,PRODUCT,2000
Windows NT,PRODUCT,2000
COM,ORG,2000
COM,ORG,2000
Company,ORG,2000
Microsoft Visual C++(R,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Microsoft Access,ORG,2000
The Microsoft Visual InterDev(TM,ORG,2000
HTML,ORG,2000
Microsoft Visual J++(TM,ORG,2000
Java,ORG,2000
Java,LOC,2000
Microsoft Visual Studio(R,ORG,2000
Windows,PRODUCT,2000
Visual Basic,ORG,2000
Visual C++,ORG,2000
Microsoft Visual FoxPro(R,ORG,2000
Visual InterDev,ORG,2000
Visual J++,PERSON,2000
the Microsoft Developer Network,ORG,2000
Microsoft SQL Server,ORG,2000
Microsoft,ORG,2000
SQL,PRODUCT,2000
SQL Server,ORG,2000
Windows NT,PRODUCT,2000
Consumer Group,ORG,2000
MSN,ORG,2000
MSN Portal,ORG,2000
The Microsoft Network,ORG,2000
MSN Internet Access,ORG,2000
MSN,ORG,2000
MSN Internet Access,ORG,2000
MSN Hotmail,ORG,2000
Microsoft MSN Messenger Service,ORG,2000
MSN Hotmail,PERSON,2000
40 million,CARDINAL,2000
French,LANGUAGE,2000
German,NORP,2000
Japanese,NORP,2000
MSN Messenger Service,ORG,2000
WebTV Networks,ORG,2000
the WebTV Network Service,ORG,2000
the WebTV Internet Terminal,ORG,2000
WebTV Plus Receiver,ORG,2000
Company,ORG,2000
Windows,PRODUCT,2000
MSN Portal,ORG,2000
MSN Portal,ORG,2000
5,CARDINAL,2000
Microsoft CarPoint(TM,ORG,2000
Microsoft,ORG,2000
"Expedia, Inc.",ORG,2000
Microsoft,ORG,2000
the United Kingdom,GPE,2000
Germany,GPE,2000
Canada,GPE,2000
the United States,GPE,2000
Europe,LOC,2000
Expedia,ORG,2000
Expedia,ORG,2000
"Travelscape.com, Inc.",ORG,2000
"VacationSpot.com, Inc.",ORG,2000
March 2000,DATE,2000
MSN MoneyCentral(TM,PERSON,2000
daily,DATE,2000
MSNBC,ORG,2000
the MSNBC Cable Network,ORG,2000
Microsoft Passport,ORG,2000
Microsoft Passport,ORG,2000
Microsoft Passport,ORG,2000
TransPoint,ORG,2000
TransPoint,ORG,2000
Microsoft,ORG,2000
Microsoft Bookshelf,ORG,2000
Encarta,PERSON,2000
three,CARDINAL,2000
English,LANGUAGE,2000
monthly,DATE,2000
Microsoft Bookshelf,ORG,2000
two,CARDINAL,2000
TutorAssist(TM,PERSON,2000
Scholastic,ORG,2000
The Magic School Bus(TM,ORG,2000
Productivity and Finance,ORG,2000
Microsoft,ORG,2000
Microsoft Works,ORG,2000
one,CARDINAL,2000
Microsoft Money,ORG,2000
the United States,GPE,2000
Microsoft Works,ORG,2000
Microsoft Word,ORG,2000
Microsoft Money,ORG,2000
Microsoft,ORG,2000
Encarta,WORK_OF_ART,2000
Microsoft Graphics Studio Greetings,ORG,2000
Microsoft Expedia Streets,ORG,2000
Company,ORG,2000
Microsoft Flight Simulator,PRODUCT,2000
Combat Flight Simulator,PRODUCT,2000
Monster Truck,ORG,2000
Microsoft Baseball,ORG,2000
Microsoft Links,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Hardware Peripherals,ORG,2000
Company,ORG,2000
the Microsoft Mouse,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Keyboard,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Joint Ventures,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
50 percent,PERCENT,2000
MSNBC Cable L.L.C.,ORG,2000
6,DATE,2000
50 percent,PERCENT,2000
MSNBC Interactive News L.L.C.,ORG,2000
National Broadcasting Company,ORG,2000
NBC,ORG,2000
the remaining 50 percent,PERCENT,2000
two,CARDINAL,2000
Microsoft,ORG,2000
Transpoint L.L.C.,ORG,2000
Microsoft,ORG,2000
First Data Corporation,ORG,2000
Citibank,ORG,2000
Microsoft,ORG,2000
49 percent,PERCENT,2000
Avanade,ORG,2000
Andersen Consulting,ORG,2000
Windows 2000,PRODUCT,2000
Microsoft Press,ORG,2000
Microsoft Press,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Microsoft Press,ORG,2000
"Resources, Inc.",ORG,2000
Company,ORG,2000
the United States,GPE,2000
Microsoft Press,ORG,2000
Microsoft Press,ORG,2000
Microsoft Press,ORG,2000
Microsoft Press,ORG,2000
England,GPE,2000
English,LANGUAGE,2000
the United States,GPE,2000
Canada,GPE,2000
Latin America,LOC,2000
Asian,NORP,2000
Microsoft Press,ORG,2000
Customer Groups,ORG,2000
EPG,ORG,2000
EPG,ORG,2000
Company,ORG,2000
Internet Content Providers,ORG,2000
Product Development,ORG,2000
7,CARDINAL,2000
Company,ORG,2000
Company,ORG,2000
third,ORDINAL,2000
Microsoft,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Japanese,NORP,2000
Japanese,NORP,2000
Japanese,NORP,2000
Microsoft,ORG,2000
more than 30,CARDINAL,2000
"fiscal years 1998, 1999",DATE,2000
2000,DATE,2000
Company,ORG,2000
$2.60 billion,MONEY,2000
$2.97 billion,MONEY,2000
$3.78 billion,MONEY,2000
17.0%,PERCENT,2000
15.0%,PERCENT,2000
16.4%,PERCENT,2000
each of those years,DATE,2000
Company,ORG,2000
fiscal 2000,DATE,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
XML,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Windows,PRODUCT,2000
Microsoft Office,ORG,2000
MSN,ORG,2000
Microsoft,ORG,2000
Windows,PRODUCT,2000
Windows,PRODUCT,2000
Microsoft,ORG,2000
Office,ORG,2000
NET--,ORG,2000
bCentral,ORG,2000
NET--,ORG,2000
Visual Studio,ORG,2000
XML,ORG,2000
MSDN,ORG,2000
Windows DNA 2000,PRODUCT,2000
Microsoft,ORG,2000
third,ORDINAL,2000
Microsoft,ORG,2000
Company,ORG,2000
Puerto Rico,GPE,2000
Ireland,GPE,2000
Irish,NORP,2000
Puerto Rico,GPE,2000
Microsoft,ORG,2000
8,CARDINAL,2000
Microsoft,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
OEM,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Ireland,GPE,2000
Singapore,GPE,2000
Greater Seattle,GPE,2000
Dublin,GPE,2000
Ireland,GPE,2000
European,NORP,2000
African,NORP,2000
Middle East,LOC,2000
Singapore,GPE,2000
the Asia Pacific region,LOC,2000
Greater Seattle,GPE,2000
North and South America,LOC,2000
Company,ORG,2000
Microsoft Licensing Incorporated,ORG,2000
Reno,GPE,2000
Nevada,GPE,2000
Company,ORG,2000
OEM,ORG,2000
Marketing and Distribution    ,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
OEM,PRODUCT,2000
Microsoft,ORG,2000
OEM,ORG,2000
Microsoft,ORG,2000
three,CARDINAL,2000
the South Pacific,LOC,2000
Americas,LOC,2000
Europe,LOC,2000
Middle East,LOC,2000
Africa,LOC,2000
Asia,LOC,2000
Goods Channels    Distributors and Resellers,ORG,2000
Company,ORG,2000
Inacom,ORG,2000
SoftBank,ORG,2000
Tech Data,ORG,2000
Merisel,ORG,2000
Software Spectrum,ORG,2000
Corporate Software & Technology,ORG,2000
CompUSA,ORG,2000
Software House International,ORG,2000
Softmart,ORG,2000
ASAP Software Express,ORG,2000
Microsoft,ORG,2000
Microsoft Select,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Enterprise Agreement,PRODUCT,2000
Microsoft,ORG,2000
Solution Providers,ORG,2000
9,CARDINAL,2000
Company,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Microsoft Solution Providers,ORG,2000
Microsoft,ORG,2000
Microsoft Direct Access,ORG,2000
Microsoft,ORG,2000
Microsoft Direct Access,ORG,2000
quarterly,DATE,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Certified Professional,PRODUCT,2000
MCP,ORG,2000
at least one,CARDINAL,2000
Microsoft,ORG,2000
MCP,ORG,2000
MCP,ORG,2000
Microsoft,ORG,2000
"more than 1,400",CARDINAL,2000
MCP,ORG,2000
Microsoft,ORG,2000
Microsoft BackOffice,ORG,2000
Consulting Services,ORG,2000
Microsoft Consulting Service,ORG,2000
Company,ORG,2000
Solution Providers,ORG,2000
Microsoft Consulting Services,ORG,2000
Microsoft,ORG,2000
International Sales Sites,ORG,2000
Company,ORG,2000
more than 70,CARDINAL,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Notes,PRODUCT,2000
Company,ORG,2000
OEM,ORG,2000
Microsoft,ORG,2000
Product Support,ORG,2000
800,CARDINAL,2000
Microsoft,ORG,2000
24 hours,TIME,2000
7 days,DATE,2000
Alliance,ORG,2000
Microsoft,ORG,2000
the Authorized Premier Support,ORG,2000
Microsoft,ORG,2000
Microsoft Certified Support Center,ORG,2000
Professional,ORG,2000
Personal,ORG,2000
Microsoft,ORG,2000
KnowledgeBase,ORG,2000
thousands,CARDINAL,2000
Microsoft,ORG,2000
Microsoft TechNet,ORG,2000
Microsoft Developer Network,ORG,2000
the United States,GPE,2000
third,ORDINAL,2000
10,CARDINAL,2000
Company,ORG,2000
third,ORDINAL,2000
Microsoft Certified Solution Providers,ORG,2000
Microsoft Certified Solution Providers include Authorized Training Centers,ORG,2000
Microsoft,ORG,2000
Authorized Support Centers,ORG,2000
OEM Channel,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
one,CARDINAL,2000
Acer,ORG,2000
Actebis,ORG,2000
Compaq,ORG,2000
Dell,ORG,2000
eMachines,ORG,2000
Fujitsu,ORG,2000
Fujitsu Siemens Computers,ORG,2000
Gateway,ORG,2000
Hewlett Packard,ORG,2000
IBM,ORG,2000
Micron,ORG,2000
NEC,ORG,2000
Samsung,ORG,2000
Sony,ORG,2000
Toshiba,ORG,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Best Buy's,ORG,2000
MSN,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Notes to Financial Statements,PRODUCT,2000
more than 10%,PERCENT,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
IBM,ORG,2000
Sun Microsystems,ORG,2000
Oracle,ORG,2000
AOL,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Windows,PRODUCT,2000
Microsoft,ORG,2000
11,CARDINAL,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
annual,DATE,2000
Operating Systems,ORG,2000
Microsoft,ORG,2000
IBM,ORG,2000
Apple Computer,ORG,2000
Sun Microsystems,ORG,2000
third,ORDINAL,2000
Microsoft,ORG,2000
IBM,ORG,2000
AT&T,ORG,2000
Hewlett-Packard,ORG,2000
Sun Microsystems,ORG,2000
The Santa Cruz Operation,ORG,2000
Linux,ORG,2000
Linux,ORG,2000
Linux,ORG,2000
Microsoft Windows,ORG,2000
Java,ORG,2000
AOL,ORG,2000
Sun Microsystems,ORG,2000
Business Solutions,ORG,2000
Company,ORG,2000
IBM,ORG,2000
Hewlett-Packard,ORG,2000
Sun Microsystems,ORG,2000
Software,ORG,2000
Oracle,ORG,2000
IBM,ORG,2000
Computer Associates,ORG,2000
Sybase,ORG,2000
Informix,ORG,2000
Company,ORG,2000
IBM,ORG,2000
Lotus Notes,PRODUCT,2000
Company,ORG,2000
Desktop Applications,ORG,2000
Company,ORG,2000
IBM,ORG,2000
Lotus,ORG,2000
Oracle,ORG,2000
Apple,ORG,2000
"Filemaker, Inc.",ORG,2000
Sun Microsystems,ORG,2000
Corel,ORG,2000
Qualcomm,ORG,2000
Europe,LOC,2000
Asia,LOC,2000
IBM,ORG,2000
Corel,ORG,2000
IBM,ORG,2000
Apple,ORG,2000
Microsoft,ORG,2000
Microsoft Office,ORG,2000
Company,ORG,2000
Borland,ORG,2000
Macromedia,ORG,2000
Oracle,ORG,2000
Sun Microsystems,ORG,2000
Sybase,ORG,2000
Symantec,ORG,2000
Consumer Platforms,ORG,2000
Palm,ORG,2000
Apple,ORG,2000
Motorola,ORG,2000
3Com,ORG,2000
Sun Microsystems,ORG,2000
Microworkz,GPE,2000
"Be, Inc.",ORG,2000
WindRiver,ORG,2000
Symbian,ORG,2000
Company,ORG,2000
AOL,ORG,2000
Oracle,ORG,2000
Liberate Technologies,ORG,2000
NetChannel,ORG,2000
E-Commerce,ORG,2000
Microsoft,ORG,2000
12,CARDINAL,2000
Microsoft,ORG,2000
IBM,ORG,2000
Oracle,ORG,2000
AOL,ORG,2000
Sun Microsystems,ORG,2000
Broadvision,ORG,2000
Microsoft,ORG,2000
MSN,ORG,2000
AOL,ORG,2000
CompuServe,ORG,2000
Yahoo,ORG,2000
AOL,ORG,2000
Yahoo,ORG,2000
Lycos,ORG,2000
Infoseek,ORG,2000
AltaVista,ORG,2000
Company,ORG,2000
MSNBC,ORG,2000
CNN,ORG,2000
CNN Headline News,WORK_OF_ART,2000
Fox News Network,ORG,2000
MSNBC,ORG,2000
Consumer Software and Hardware,ORG,2000
The Company's Consumer Group,ORG,2000
Intuit,ORG,2000
Electronic Arts,ORG,2000
Mattel (The Learning Company),ORG,2000
Hasbro,ORG,2000
Logitech,ORG,2000
Voyager,PRODUCT,2000
Cendant,PRODUCT,2000
Dorling Kindersley,ORG,2000
Disney,ORG,2000
Lucas Arts,ORG,2000
Company,ORG,2000
Xbox,ORG,2000
Nintendo,ORG,2000
Sony,ORG,2000
PlayStation,PRODUCT,2000
Sega,ORG,2000
Company,ORG,2000
one or,QUANTITY,2000
"June 30, 2000",DATE,2000
Company,ORG,2000
"approximately 39,100",CARDINAL,2000
"27,000",CARDINAL,2000
the United States,GPE,2000
"12,100",CARDINAL,2000
"16,000",CARDINAL,2000
"18,200",CARDINAL,2000
"1,500",CARDINAL,2000
"3,400",CARDINAL,2000
Microsoft,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
2,CARDINAL,2000
Company,ORG,2000
approximately 6.8 million square feet,QUANTITY,2000
King County,GPE,2000
Washington,GPE,2000
two,CARDINAL,2000
approximately 306 acres,QUANTITY,2000
Company,ORG,2000
"approximately 145,000 square feet",QUANTITY,2000
two,CARDINAL,2000
"approximately 495,000 square feet",QUANTITY,2000
the winter of 2002,DATE,2000
Company,ORG,2000
4.8 million square feet,QUANTITY,2000
the Puget Sound Region,LOC,2000
Company,ORG,2000
"approximately 710,000 square feet",QUANTITY,2000
the fall of 2000,DATE,2000
Company,ORG,2000
150 acres,QUANTITY,2000
Issaquah,GPE,2000
Washington,GPE,2000
Company,ORG,2000
approximately 2.4 million square feet,QUANTITY,2000
"575,000 square foot",QUANTITY,2000
San Francisco,GPE,2000
California,GPE,2000
Company,ORG,2000
approximately 3.7 million square feet,QUANTITY,2000
Company,ORG,2000
European,NORP,2000
"345,000 square foot",QUANTITY,2000
17 acres,QUANTITY,2000
13,CARDINAL,2000
Dublin,GPE,2000
Ireland,GPE,2000
The Ireland,GPE,2000
Company,ORG,2000
"a 45,000 square-foot",QUANTITY,2000
Humacao,GPE,2000
Puerto Rico,GPE,2000
"36,000 square-foot",QUANTITY,2000
Singapore,GPE,2000
Asia Pacific,LOC,2000
Company,ORG,2000
Tokyo,GPE,2000
Japan,GPE,2000
"343,000 square feet",QUANTITY,2000
Unterschleissheim,PERSON,2000
Germany,GPE,2000
"253,000 square feet",QUANTITY,2000
United Kingdom,GPE,2000
"242,000 square feet",QUANTITY,2000
Les Ulis,FAC,2000
France,GPE,2000
"229,000 square feet",QUANTITY,2000
Beijing,GPE,2000
China,GPE,2000
"115,000 square feet",QUANTITY,2000
Company,ORG,2000
3,CARDINAL,2000
Notes,PRODUCT,2000
39-41,CARDINAL,2000
2000,DATE,2000
Annual Report to Shareholders,EVENT,2000
13.4,CARDINAL,2000
4,CARDINAL,2000
the fourth quarter of fiscal 2000,DATE,2000
Microsoft,ORG,2000
"September 8, 2000",DATE,2000
Age Position with the Company,WORK_OF_ART,2000
William H. Gates,PERSON,2000
44,CARDINAL,2000
the Board,ORG,2000
Software Architect,PERSON,2000
Steven A. Ballmer,PERSON,2000
44,CARDINAL,2000
Robert J. Herbold,PERSON,2000
58,CARDINAL,2000
William H. Neukom,PERSON,2000
58,CARDINAL,2000
Law,PERSON,2000
James E. Allchin,PERSON,2000
48,DATE,2000
Group,ORG,2000
Orlando,GPE,2000
Ayala Lozano,PERSON,2000
44,CARDINAL,2000
Richard E. Belluzzo,PERSON,2000
46,CARDINAL,2000
Personal Services,ORG,2000
Paul A. Maritz,PERSON,2000
45,CARDINAL,2000
Group,ORG,2000
Robert L. Muglia,PERSON,2000
40,DATE,2000
Group,ORG,2000
.NET Services,ORG,2000
Jeffrey S. Raikes,PERSON,2000
42,CARDINAL,2000
Group,ORG,2000
Productivity and Business                                 ,ORG,2000
Robert J. Bach,PERSON,2000
38,CARDINAL,2000
Home and Retail,ORG,2000
Brad Chase,PERSON,2000
40,CARDINAL,2000
MSN.com,CARDINAL,2000
David Cole,PERSON,2000
38,CARDINAL,2000
Personal Services,ORG,2000
John G. Connors,PERSON,2000
41,CARDINAL,2000
Jean-Philippe Courtois,PERSON,2000
40,CARDINAL,2000
Microsoft,ORG,2000
Europe,LOC,2000
Middle East,LOC,2000
Africa,LOC,2000
Jon DeVaan..............,PERSON,2000
39,CARDINAL,2000
Paul Flessner,PERSON,2000
41,CARDINAL,2000
Paul H. Gross...........,PERSON,2000
39,CARDINAL,2000
Collaboration,ORG,2000
Joachim Kempin,PERSON,2000
58,CARDINAL,2000
Michel Lacombe,PERSON,2000
49,CARDINAL,2000
Microsoft,ORG,2000
Europe,LOC,2000
Middle East,LOC,2000
Africa,LOC,2000
Brian MacDonald,PERSON,2000
38,CARDINAL,2000
Subscription Service,ORG,2000
Craig Mundie............,PERSON,2000
51,CARDINAL,2000
Richard F. Rashid,PERSON,2000
48,CARDINAL,2000
Steven J. Sinofsky......,PERSON,2000
35,CARDINAL,2000
Brian Valentine.........,PERSON,2000
40,CARDINAL,2000
Windows,PRODUCT,2000
David Vaskevitch,PERSON,2000
47,CARDINAL,2000
Business Applications,ORG,2000
Bernard P. Vergnes......,PERSON,2000
55,CARDINAL,2000
Microsoft Europe,ORG,2000
Middle East,LOC,2000
Africa,LOC,2000
14,CARDINAL,2000
Gates,PERSON,2000
Microsoft,ORG,2000
1975,DATE,2000
1981,DATE,2000
January 2000,DATE,2000
Software Architect,PERSON,2000
Gates,PERSON,2000
the Board,ORG,2000
Company,ORG,2000
Ballmer,PERSON,2000
the Company,ORG,2000
January 2000,DATE,2000
July 1998,DATE,2000
Sales and Support,ORG,2000
February 1992,DATE,2000
Systems Software,ORG,2000
1989 to 1992,DATE,2000
1984,DATE,2000
1989,DATE,2000
Ballmer,PERSON,2000
Systems Software,ORG,2000
Microsoft,ORG,2000
1980,DATE,2000
Herbold,PERSON,2000
Microsoft,ORG,2000
November 1994,DATE,2000
Herbold,PERSON,2000
The Procter & Gamble Company,ORG,2000
1968,DATE,2000
P&G,ORG,2000
Information Services and Advertising,ORG,2000
Neukom,PERSON,2000
October 1999,DATE,2000
Law and Corporate Affairs,ORG,2000
February 1994,DATE,2000
Microsoft,ORG,2000
1985,DATE,2000
Law and Corporate Affairs,ORG,2000
Allchin,PERSON,2000
Group,ORG,2000
December 1999,DATE,2000
March 1999,DATE,2000
Personal and Business Systems,ORG,2000
February 1996,DATE,2000
Business Systems Division,ORG,2000
November 1994,DATE,2000
Business Systems Division,ORG,2000
July 1991,DATE,2000
Allchin,PERSON,2000
Microsoft,ORG,2000
1991,DATE,2000
Ayala,PERSON,2000
Group,ORG,2000
Marketing and Services,ORG,2000
August 2000,DATE,2000
South Pacific,LOC,2000
Americas,LOC,2000
February 1998,DATE,2000
Africa,LOC,2000
India,GPE,2000
Mediterranean,LOC,2000
Middle East,LOC,2000
Latin America,LOC,2000
Southeast Asia,LOC,2000
the South Pacific,LOC,2000
Microsoft,ORG,2000
May 1991,DATE,2000
Belluzzo,PERSON,2000
Group,ORG,2000
Personal Services and Devices,ORG,2000
August 2000,DATE,2000
Microsoft,ORG,2000
September 1999,DATE,2000
Belluzzo,PERSON,2000
Board,ORG,2000
"Silicon Graphics, Inc.",ORG,2000
January 1998,DATE,2000
"Silicon Graphics, Inc.",ORG,2000
Belluzzo,ORG,2000
the Hewlett-Packard Company,ORG,2000
22 years,DATE,2000
1995,DATE,2000
Maritz,PERSON,2000
Group,ORG,2000
March 2000,DATE,2000
Group,ORG,2000
March 1999,DATE,2000
Platforms and Applications,ORG,2000
October 1996,DATE,2000
Group,ORG,2000
May 1995,DATE,2000
Maritz,PERSON,2000
Product and Technology Strategy,ORG,2000
November 1994,DATE,2000
Systems Division,ORG,2000
February 1992,DATE,2000
Advanced Operating Systems,ORG,2000
1989,DATE,2000
Maritz,PERSON,2000
Microsoft,ORG,2000
1986,DATE,2000
"September 13, 2000",DATE,2000
Microsoft,ORG,2000
Maritz,PERSON,2000
Company,ORG,2000
Microsoft,ORG,2000
Muglia,PERSON,2000
Group,ORG,2000
August 2000,DATE,2000
Group,ORG,2000
Business Productivity,ORG,2000
December 1999,DATE,2000
Business Productivity,ORG,2000
March 1999,DATE,2000
February 1998,DATE,2000
Server Applications,ORG,2000
1997,DATE,2000
1995,DATE,2000
Microsoft,ORG,2000
January 1988,DATE,2000
Raikes,PERSON,2000
Group,ORG,2000
Productivity and Business Services,ORG,2000
August 2000,DATE,2000
Group,ORG,2000
Sales and Support,ORG,2000
July 1998,DATE,2000
Group,ORG,2000
15,CARDINAL,2000
Sales and Marketing,ORG,2000
July 1996,DATE,2000
Microsoft North America,ORG,2000
January 1992,DATE,2000
Office Systems,ORG,2000
1990,DATE,2000
Raikes,PERSON,2000
Microsoft,ORG,2000
1981,DATE,2000
Bach,PERSON,2000
Home and Retail,ORG,2000
March 2000,DATE,2000
Home and Retail,ORG,2000
March 1999,DATE,2000
"Learning, Entertainment and Productivity",ORG,2000
since 1996,DATE,2000
Bach,PERSON,2000
Microsoft,ORG,2000
1988,DATE,2000
Chase,PERSON,2000
MSN.com,ORG,2000
December 1999,DATE,2000
Consumer and Commerce,ORG,2000
September 1999,DATE,2000
Chase,PERSON,2000
Consumer and Commerce,ORG,2000
March 1999,DATE,2000
Developer Relations and Windows Marketing,ORG,2000
Chase,PERSON,2000
Microsoft,ORG,2000
July 1987,DATE,2000
Cole,PERSON,2000
Personal Services Platform,ORG,2000
August 2000,DATE,2000
Consumer Services,ORG,2000
December 1999,DATE,2000
March 1999,DATE,2000
Web Client,ORG,2000
Internet Client and Collaboration,ORG,2000
Cole,PERSON,2000
Microsoft,ORG,2000
1986,DATE,2000
Connors,PERSON,2000
Finance and Administration,ORG,2000
December 1999,DATE,2000
Enterprise,ORG,2000
March 1999,DATE,2000
Connors,PERSON,2000
Information Technology,ORG,2000
July 1996,DATE,2000
Microsoft,ORG,2000
January 1989,DATE,2000
Courtois,PERSON,2000
Microsoft Europe,ORG,2000
Middle East,LOC,2000
Africa,LOC,2000
July 2000,DATE,2000
Customer Marketing,ORG,2000
July 1998,DATE,2000
Microsoft Europe,ORG,2000
1997,DATE,2000
Microsoft France,ORG,2000
1994,DATE,2000
Courtois,PERSON,2000
Microsoft,ORG,2000
1984,DATE,2000
DeVaan,PERSON,2000
December 1999,DATE,2000
Consumer and Commerce,ORG,2000
September 1999,DATE,2000
DeVaan,PERSON,2000
Consumer and Commerce,ORG,2000
March 1999,DATE,2000
Desktop Applications,ORG,2000
1995,DATE,2000
DeVaan,PERSON,2000
Microsoft,ORG,2000
1985,DATE,2000
Flessner,PERSON,2000
Enterprise Server,ORG,2000
December 1999,DATE,2000
Data Access,PRODUCT,2000
Company,ORG,2000
Flessner,PERSON,2000
Microsoft,ORG,2000
Microsoft SQL Server,ORG,2000
1995,DATE,2000
Microsoft,ORG,2000
1994,DATE,2000
Gross,PERSON,2000
Collaboration and Mobility,ORG,2000
March 2000,DATE,2000
Server Applications,ORG,2000
December 1999,DATE,2000
Server Applications,ORG,2000
March 1999,DATE,2000
Gross,PERSON,2000
Microsoft,ORG,2000
September 1996,DATE,2000
Microsoft,ORG,2000
Research and Development,ORG,2000
Borland International Inc.,ORG,2000
Kempin,PERSON,2000
August 1993,DATE,2000
OEM Sales,ORG,2000
1987,DATE,2000
Kempin,PERSON,2000
Microsoft,ORG,2000
1983,DATE,2000
Lacombe,PERSON,2000
Microsoft Europe,ORG,2000
Middle East,LOC,2000
Africa,LOC,2000
Europe,LOC,2000
Middle East,LOC,2000
Africa,LOC,2000
February 1998,DATE,2000
Microsoft Europe,ORG,2000
