entity,type,year
Company,ORG,2000
Microsoft,ORG,2000
MSNBC Cable L.L.C.,ORG,2000
MSNBC Interactive News L.L.C.,ORG,2000
National Broadcasting Company,ORG,2000
NBC,ORG,2000
Microsoft,ORG,2000
Transpoint L.L.C.,ORG,2000
Microsoft,ORG,2000
First Data Corporation,ORG,2000
Citibank,ORG,2000
Microsoft,ORG,2000
Avanade,ORG,2000
Andersen Consulting,ORG,2000
Microsoft Press,ORG,2000
Microsoft Press,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Microsoft Press,ORG,2000
"Resources, Inc.",ORG,2000
Company,ORG,2000
Microsoft Press,ORG,2000
Microsoft Press,ORG,2000
Microsoft Press,ORG,2000
Microsoft Press,ORG,2000
Microsoft Press,ORG,2000
Customer Groups,ORG,2000
EPG,ORG,2000
EPG,ORG,2000
Company,ORG,2000
Internet Content Providers,ORG,2000
Product Development,ORG,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
XML,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Microsoft Office,ORG,2000
MSN,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Office,ORG,2000
NET--,ORG,2000
bCentral,ORG,2000
NET--,ORG,2000
Visual Studio,ORG,2000
XML,ORG,2000
MSDN,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
OEM,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Company,ORG,2000
Microsoft Licensing Incorporated,ORG,2000
Company,ORG,2000
OEM,ORG,2000
Marketing and Distribution    ,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
OEM,ORG,2000
Microsoft,ORG,2000
Goods Channels    Distributors and Resellers,ORG,2000
Company,ORG,2000
Inacom,ORG,2000
SoftBank,ORG,2000
Tech Data,ORG,2000
Merisel,ORG,2000
Software Spectrum,ORG,2000
Corporate Software & Technology,ORG,2000
CompUSA,ORG,2000
Software House International,ORG,2000
Softmart,ORG,2000
ASAP Software Express,ORG,2000
Microsoft,ORG,2000
Microsoft Select,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Solution Providers,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Microsoft Solution Providers,ORG,2000
Microsoft,ORG,2000
Microsoft Direct Access,ORG,2000
Microsoft,ORG,2000
Microsoft Direct Access,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
MCP,ORG,2000
Microsoft,ORG,2000
MCP,ORG,2000
MCP,ORG,2000
Microsoft,ORG,2000
MCP,ORG,2000
Microsoft,ORG,2000
Microsoft BackOffice,ORG,2000
Consulting Services,ORG,2000
Microsoft Consulting Service,ORG,2000
Company,ORG,2000
Solution Providers,ORG,2000
Microsoft Consulting Services,ORG,2000
Microsoft,ORG,2000
International Sales Sites,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
OEM,ORG,2000
Microsoft,ORG,2000
Product Support,ORG,2000
Microsoft,ORG,2000
Alliance,ORG,2000
Microsoft,ORG,2000
the Authorized Premier Support,ORG,2000
Microsoft,ORG,2000
Microsoft Certified Support Center,ORG,2000
Professional,ORG,2000
Personal,ORG,2000
Microsoft,ORG,2000
KnowledgeBase,ORG,2000
Microsoft,ORG,2000
Microsoft TechNet,ORG,2000
Microsoft Developer Network,ORG,2000
Company,ORG,2000
Microsoft Certified Solution Providers,ORG,2000
Microsoft Certified Solution Providers include Authorized Training Centers,ORG,2000
Microsoft,ORG,2000
Authorized Support Centers,ORG,2000
OEM Channel,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Acer,ORG,2000
Actebis,ORG,2000
Compaq,ORG,2000
Dell,ORG,2000
eMachines,ORG,2000
Fujitsu,ORG,2000
Fujitsu Siemens Computers,ORG,2000
Gateway,ORG,2000
Hewlett Packard,ORG,2000
IBM,ORG,2000
Micron,ORG,2000
NEC,ORG,2000
Samsung,ORG,2000
Sony,ORG,2000
Toshiba,ORG,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Best Buy's,ORG,2000
MSN,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
IBM,ORG,2000
Sun Microsystems,ORG,2000
Oracle,ORG,2000
AOL,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Operating Systems,ORG,2000
Microsoft,ORG,2000
IBM,ORG,2000
Apple Computer,ORG,2000
Sun Microsystems,ORG,2000
Microsoft,ORG,2000
IBM,ORG,2000
AT&T,ORG,2000
Hewlett-Packard,ORG,2000
Sun Microsystems,ORG,2000
The Santa Cruz Operation,ORG,2000
Linux,ORG,2000
Linux,ORG,2000
Linux,ORG,2000
Microsoft Windows,ORG,2000
Java,ORG,2000
AOL,ORG,2000
Sun Microsystems,ORG,2000
Business Solutions,ORG,2000
Company,ORG,2000
IBM,ORG,2000
Hewlett-Packard,ORG,2000
Sun Microsystems,ORG,2000
Software,ORG,2000
Oracle,ORG,2000
IBM,ORG,2000
Computer Associates,ORG,2000
Sybase,ORG,2000
Informix,ORG,2000
Company,ORG,2000
IBM,ORG,2000
Company,ORG,2000
Desktop Applications,ORG,2000
Company,ORG,2000
IBM,ORG,2000
Lotus,ORG,2000
Oracle,ORG,2000
Apple,ORG,2000
"Filemaker, Inc.",ORG,2000
Sun Microsystems,ORG,2000
Corel,ORG,2000
Qualcomm,ORG,2000
IBM,ORG,2000
Corel,ORG,2000
IBM,ORG,2000
Apple,ORG,2000
Microsoft,ORG,2000
Microsoft Office,ORG,2000
Company,ORG,2000
Borland,ORG,2000
Macromedia,ORG,2000
Oracle,ORG,2000
Sun Microsystems,ORG,2000
Sybase,ORG,2000
Symantec,ORG,2000
Consumer Platforms,ORG,2000
Palm,ORG,2000
Apple,ORG,2000
Motorola,ORG,2000
3Com,ORG,2000
Sun Microsystems,ORG,2000
"Be, Inc.",ORG,2000
WindRiver,ORG,2000
Symbian,ORG,2000
Company,ORG,2000
AOL,ORG,2000
Oracle,ORG,2000
Liberate Technologies,ORG,2000
NetChannel,ORG,2000
E-Commerce,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
IBM,ORG,2000
Oracle,ORG,2000
AOL,ORG,2000
Sun Microsystems,ORG,2000
Broadvision,ORG,2000
Microsoft,ORG,2000
MSN,ORG,2000
AOL,ORG,2000
CompuServe,ORG,2000
Yahoo,ORG,2000
AOL,ORG,2000
Yahoo,ORG,2000
Lycos,ORG,2000
Infoseek,ORG,2000
AltaVista,ORG,2000
Company,ORG,2000
MSNBC,ORG,2000
CNN,ORG,2000
Fox News Network,ORG,2000
MSNBC,ORG,2000
Consumer Software and Hardware,ORG,2000
The Company's Consumer Group,ORG,2000
Intuit,ORG,2000
Electronic Arts,ORG,2000
Mattel (The Learning Company),ORG,2000
Hasbro,ORG,2000
Logitech,ORG,2000
Dorling Kindersley,ORG,2000
Disney,ORG,2000
Lucas Arts,ORG,2000
Company,ORG,2000
Xbox,ORG,2000
Nintendo,ORG,2000
Sony,ORG,2000
Sega,ORG,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
the Board,ORG,2000
Group,ORG,2000
Personal Services,ORG,2000
Group,ORG,2000
Group,ORG,2000
.NET Services,ORG,2000
Group,ORG,2000
Productivity and Business                                 ,ORG,2000
Home and Retail,ORG,2000
Personal Services,ORG,2000
Microsoft,ORG,2000
Collaboration,ORG,2000
Microsoft,ORG,2000
Subscription Service,ORG,2000
Business Applications,ORG,2000
Microsoft Europe,ORG,2000
Microsoft,ORG,2000
the Board,ORG,2000
Company,ORG,2000
the Company,ORG,2000
Sales and Support,ORG,2000
Systems Software,ORG,2000
Systems Software,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
The Procter & Gamble Company,ORG,2000
P&G,ORG,2000
Information Services and Advertising,ORG,2000
Law and Corporate Affairs,ORG,2000
Microsoft,ORG,2000
Law and Corporate Affairs,ORG,2000
Group,ORG,2000
Personal and Business Systems,ORG,2000
Business Systems Division,ORG,2000
Business Systems Division,ORG,2000
Microsoft,ORG,2000
Group,ORG,2000
Marketing and Services,ORG,2000
Microsoft,ORG,2000
Group,ORG,2000
Personal Services and Devices,ORG,2000
Microsoft,ORG,2000
Board,ORG,2000
"Silicon Graphics, Inc.",ORG,2000
"Silicon Graphics, Inc.",ORG,2000
Belluzzo,ORG,2000
the Hewlett-Packard Company,ORG,2000
Group,ORG,2000
Group,ORG,2000
Platforms and Applications,ORG,2000
Group,ORG,2000
Product and Technology Strategy,ORG,2000
Systems Division,ORG,2000
Advanced Operating Systems,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Group,ORG,2000
Group,ORG,2000
Business Productivity,ORG,2000
Business Productivity,ORG,2000
Server Applications,ORG,2000
Microsoft,ORG,2000
Group,ORG,2000
Productivity and Business Services,ORG,2000
Group,ORG,2000
Sales and Support,ORG,2000
Group,ORG,2000
Sales and Marketing,ORG,2000
Microsoft North America,ORG,2000
Office Systems,ORG,2000
Microsoft,ORG,2000
Home and Retail,ORG,2000
Home and Retail,ORG,2000
"Learning, Entertainment and Productivity",ORG,2000
Microsoft,ORG,2000
MSN.com,ORG,2000
Consumer and Commerce,ORG,2000
Consumer and Commerce,ORG,2000
Developer Relations and Windows Marketing,ORG,2000
Microsoft,ORG,2000
Personal Services Platform,ORG,2000
Consumer Services,ORG,2000
Web Client,ORG,2000
Internet Client and Collaboration,ORG,2000
Microsoft,ORG,2000
Finance and Administration,ORG,2000
Enterprise,ORG,2000
Information Technology,ORG,2000
Microsoft,ORG,2000
Microsoft Europe,ORG,2000
Customer Marketing,ORG,2000
Microsoft Europe,ORG,2000
Microsoft France,ORG,2000
Microsoft,ORG,2000
Consumer and Commerce,ORG,2000
Consumer and Commerce,ORG,2000
Desktop Applications,ORG,2000
Microsoft,ORG,2000
Enterprise Server,ORG,2000
Company,ORG,2000
Microsoft,ORG,2000
Microsoft SQL Server,ORG,2000
Microsoft,ORG,2000
Collaboration and Mobility,ORG,2000
Server Applications,ORG,2000
Server Applications,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Research and Development,ORG,2000
Borland International Inc.,ORG,2000
OEM Sales,ORG,2000
Microsoft,ORG,2000
Microsoft Europe,ORG,2000
Microsoft Europe,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Subscription Service,ORG,2000
New Application Technologies,ORG,2000
Microsoft,ORG,2000
Microsoft,ORG,2000
Consumer Platforms,ORG,2000
Consumer Systems,ORG,2000
Advanced Consumer Technology,ORG,2000
Microsoft,ORG,2000
Advanced Consumer Technology,ORG,2000
Microsoft,ORG,2000
Office,ORG,2000
Office,ORG,2000
Office,ORG,2000
Microsoft,ORG,2000
Business and Enterprise,ORG,2000
Windows,ORG,2000
Exchange,ORG,2000
Microsoft,ORG,2000
Business Applications,ORG,2000
Microsoft,ORG,2000
Microsoft Europe,ORG,2000
Microsoft Europe,ORG,2000
Microsoft,ORG,2000
Microsoft Corporation,ORG,2001
"the ""Company""",ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
the Business Groups,ORG,2001
"the Worldwide Sales, Marketing,",ORG,2001
Services Group,ORG,2001
Microsoft Research,ORG,2001
the Operations Group,ORG,2001
Company,ORG,2001
the Business Groups,ORG,2001
Desktop and Enterprise Software and Services,ORG,2001
Consumer Software,ORG,2001
Services,ORG,2001
"Devices, Consumer Commerce Investments",ORG,2001
The Desktop and Enterprise Software,ORG,2001
Services,ORG,2001
the Platforms Group,ORG,2001
the Productivity and Business Services Group,ORG,2001
The Platforms Group,ORG,2001
the .NET Enterprise Server Group,ORG,2001
the Developer Tools Division,ORG,2001
the Windows Digital Media Division,ORG,2001
The Productivity and Business Services Group,ORG,2001
Microsoft,ORG,2001
the Office Division,ORG,2001
the Emerging Technologies Group,ORG,2001
the Business Tools Division,ORG,2001
the Business Applications Group,ORG,2001
Microsoft Great,ORG,2001
"The Consumer Software, Services",ORG,2001
the MSN Business Group,ORG,2001
the Personal Services Business Group,ORG,2001
the Home and Retail Division,ORG,2001
MSN Business Group,ORG,2001
MSN,ORG,2001
Microsoft,ORG,2001
MSN eShop,ORG,2001
MSNBC,ORG,2001
The Personal Services Group,ORG,2001
PSG,ORG,2001
PSG,ORG,2001
Microsoft,ORG,2001
the Services Platform Division,ORG,2001
the Mobility Group,ORG,2001
MSN Internet Access,ORG,2001
Consumer Devices Group,ORG,2001
the User Interface Platform Division,ORG,2001
The Home and Retail Division,ORG,2001
Xbox,ORG,2001
Consumer Commerce Investment,ORG,2001
"Expedia, Inc.",ORG,2001
MSN,ORG,2001
Microsoft,ORG,2001
Hardware,ORG,2001
"The Worldwide Sales, Marketing",ORG,2001
Services Group,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft Product Support Services,ORG,2001
the Network Solutions Group,ORG,2001
the Enterprise Partner Group,ORG,2001
the Central Marketing Organization,ORG,2001
Microsoft,ORG,2001
Microsoft Research,ORG,2001
The Operations Group,ORG,2001
Microsoft,ORG,2001
Desktop and Enterprise Software and Services,ORG,2001
Consumer Software,ORG,2001
Services,ORG,2001
Devices,ORG,2001
Consumer Commerce Investments,ORG,2001
Desktop and Enterprise Software,ORG,2001
Desktop and Enterprise Software,ORG,2001
Services,ORG,2001
Desktop Applications,ORG,2001
Desktop Platforms,ORG,2001
Enterprise Software and Services,ORG,2001
Desktop Applications,ORG,2001
Microsoft Office,ORG,2001
Microsoft Project,ORG,2001
Microsoft,ORG,2001
Microsoft Great Plains,ORG,2001
Windows NT(R),ORG,2001
Desktop Platforms,ORG,2001
Windows 2000,ORG,2001
Windows Millennium Edition,ORG,2001
Enterprise Software and Services,ORG,2001
Enterprise Platforms,ORG,2001
Server Applications,ORG,2001
Developer Tools and Services,ORG,2001
Enterprise Services,ORG,2001
Desktop Applications,ORG,2001
Microsoft Office,ORG,2001
Microsoft Office,ORG,2001
Microsoft Office,ORG,2001
Microsoft Office,ORG,2001
Microsoft Office XP,ORG,2001
Microsoft Word,ORG,2001
Microsoft Excel,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft Access,ORG,2001
Microsoft Word,ORG,2001
Microsoft Excel,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft Access,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Desktop Application Products,ORG,2001
Company,ORG,2001
Microsoft Project,ORG,2001
Microsoft Visio,ORG,2001
Microsoft Great Plains,ORG,2001
Microsoft Great Plains,ORG,2001
Dynamics,ORG,2001
eEnterprise,ORG,2001
Microsoft,ORG,2001
bCentral,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft bCentral LinkExchange(TM,ORG,2001
Client Access Licenses,ORG,2001
Microsoft,ORG,2001
Plug and Play,ORG,2001
Universal Serial Bus,ORG,2001
USB,ORG,2001
Enterprise Software and Services,ORG,2001
Advanced Server,ORG,2001
Datacenter Server,ORG,2001
Advanced Server,ORG,2001
Datacenter Server,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Windows NT Server Enterprise Edition,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Exchange Server,ORG,2001
Application Center,ORG,2001
Mobile Information Server,ORG,2001
SQL Server,ORG,2001
XML,ORG,2001
Exchange Server,ORG,2001
Application Center,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
BizTalk Server,ORG,2001
Commerce Server,ORG,2001
Content Management Server,ORG,2001
Integration Server,ORG,2001
Microsoft,ORG,2001
Acceleration Server,ORG,2001
Mobile Information Server,ORG,2001
Microsoft,ORG,2001
SharePoint Portal Server,ORG,2001
Microsoft,ORG,2001
Microsoft Office,ORG,2001
BackOffice Server,ORG,2001
Proxy Server,ORG,2001
Site Server,ORG,2001
Microsoft Windows NT Server with Internet Information Server,ORG,2001
Site Server Commerce,ORG,2001
SNA Server,ORG,2001
Systems Management Server,ORG,2001
Tools and Services,ORG,2001
Software,ORG,2001
Company,ORG,2001
Microsoft Visual C++(R,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Microsoft Access,ORG,2001
The Microsoft Visual,ORG,2001
HTML,ORG,2001
Microsoft Visual J++,ORG,2001
Microsoft Visual Studio(R,ORG,2001
Visual Basic,ORG,2001
Visual C++,ORG,2001
Microsoft Visual FoxPro(R,ORG,2001
Visual InterDev,ORG,2001
the Microsoft Developer Network,ORG,2001
MSDN(R,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
MCP,ORG,2001
Microsoft,ORG,2001
Enterprise Services,ORG,2001
Microsoft Enterprise Services,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Alliance,ORG,2001
Microsoft,ORG,2001
the Authorized Premier Support,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Professional,ORG,2001
Personal,ORG,2001
Consumer Software,ORG,2001
Services,ORG,2001
Consumer Software,ORG,2001
Services,ORG,2001
Devices,ORG,2001
MSN,ORG,2001
MSN,ORG,2001
Xbox,ORG,2001
MSN Internet Access,ORG,2001
MSN,ORG,2001
MSN,ORG,2001
MSN,ORG,2001
MSN Explorer,ORG,2001
Microsoft,ORG,2001
MSN,ORG,2001
Personal Data Assistants,ORG,2001
MSN Network Services,ORG,2001
MSN,ORG,2001
MSN,ORG,2001
Homepage,ORG,2001
Search,ORG,2001
MSN,ORG,2001
MSN Messenger Service,ORG,2001
CNBC,ORG,2001
MSN Money,ORG,2001
MSN,ORG,2001
Microsoft,ORG,2001
CNBC,ORG,2001
MSN Music,ORG,2001
MSN eShop,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Learning and Productivity Software,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft Bookshelf,ORG,2001
TutorAssist,ORG,2001
Scholastic,ORG,2001
The Magic School Bus(R,ORG,2001
Microsoft,ORG,2001
Microsoft Works,ORG,2001
Microsoft Money,ORG,2001
Microsoft Works,ORG,2001
Microsoft Word,ORG,2001
Microsoft Money,ORG,2001
Microsoft,ORG,2001
Microsoft Streets & Trips,ORG,2001
Mobility and Embedded Systems,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft Smartphone,ORG,2001
Microsoft,ORG,2001
Microsoft Windows CE,ORG,2001
Microsoft,ORG,2001
Microsoft Windows CE,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft Mobile Information Server,ORG,2001
Consumer Commerce Investments,ORG,2001
"Expedia, Inc.",ORG,2001
HomeAdvisor,ORG,2001
CarPoint,ORG,2001
"Expedia, Inc.",ORG,2001
"Expedia, Inc.",ORG,2001
Expedia.com,ORG,2001
Expedia.com,ORG,2001
"USA Networks,",ORG,2001
Expedia,ORG,2001
Microsoft,ORG,2001
HomeAdvisor,ORG,2001
CarPoint,ORG,2001
CarPoint,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Keyboard,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft Press,ORG,2001
Microsoft Press,ORG,2001
Microsoft,ORG,2001
Microsoft Press,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
MSNBC Cable L.L.C.,ORG,2001
MSNBC Interactive News L.L.C.,ORG,2001
National Broadcasting Company,ORG,2001
NBC,ORG,2001
Microsoft,ORG,2001
Avanade Inc.,ORG,2001
Accenture Ltd,ORG,2001
Product Development,ORG,2001
Company,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Company,ORG,2001
Company,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
XML,ORG,2001
XML,ORG,2001
Microsoft,ORG,2001
XML,ORG,2001
XML,ORG,2001
Microsoft,ORG,2001
XML Web Services,ORG,2001
Visual Studio,ORG,2001
Microsoft,ORG,2001
XML,ORG,2001
XML,ORG,2001
The .NET Enterprise Servers,ORG,2001
Microsoft,ORG,2001
XML,ORG,2001
XML,ORG,2001
XML,ORG,2001
Microsoft,ORG,2001
XML,ORG,2001
HailStorm,ORG,2001
Microsoft,ORG,2001
HailStorm,ORG,2001
Tablet,ORG,2001
XML,ORG,2001
XML,ORG,2001
Microsoft,ORG,2001
Office,ORG,2001
MSN,ORG,2001
bCentral,ORG,2001
Visual Studio,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Microsoft Licensing Incorporated,ORG,2001
Company,ORG,2001
Marketing and Distribution,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
OEM,ORG,2001
Microsoft,ORG,2001
OEM,ORG,2001
Microsoft,ORG,2001
Distributors and Resellers,ORG,2001
Company,ORG,2001
Ingram Micro,ORG,2001
Tech Data,ORG,2001
Software Spectrum,ORG,2001
Corporate Software & Technology,ORG,2001
SOFTBANK,ORG,2001
Software House International,ORG,2001
ASAP Software Express,ORG,2001
Tech Pacific Group,ORG,2001
Microsoft,ORG,2001
Microsoft Select,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
International Sales Sites,ORG,2001
Company,ORG,2001
Company,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
OEM,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Acer,ORG,2001
Actebis,ORG,2001
Compaq,ORG,2001
Dell,ORG,2001
eMachines,ORG,2001
Fujitsu,ORG,2001
Fujitsu Siemens Computers,ORG,2001
Gateway,ORG,2001
Hewlett-Packard,ORG,2001
IBM,ORG,2001
Micron,ORG,2001
NEC,ORG,2001
Samsung,ORG,2001
Sony,ORG,2001
Toshiba,ORG,2001
Company,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
IBM,ORG,2001
Sun Microsystems,ORG,2001
Oracle,ORG,2001
AOL Time Warner,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Microsoft,ORG,2001
Company,ORG,2001
Company,ORG,2001
Desktop and Enterprise Software and Services,ORG,2001
Company,ORG,2001
IBM,ORG,2001
Lotus,ORG,2001
Oracle,ORG,2001
Apple,ORG,2001
"Filemaker, Inc.",ORG,2001
Sun Microsystems,ORG,2001
Corel,ORG,2001
Qualcomm,ORG,2001
IBM,ORG,2001
Corel,ORG,2001
IBM,ORG,2001
Apple,ORG,2001
Microsoft,ORG,2001
Sun Microsystems',ORG,2001
Star Office,ORG,2001
Web-,ORG,2001
Microsoft Office,ORG,2001
Microsoft,ORG,2001
IBM,ORG,2001
Apple Computer,ORG,2001
Sun Microsystems,ORG,2001
Microsoft,ORG,2001
IBM,ORG,2001
Packard,ORG,2001
Sun,ORG,2001
Microsystems,ORG,2001
Linux,ORG,2001
Linux,ORG,2001
Linux,ORG,2001
Microsoft Windows,ORG,2001
Java,ORG,2001
AOL Time Warner,ORG,2001
Sun Microsystems,ORG,2001
Company,ORG,2001
IBM,ORG,2001
Hewlett-Packard,ORG,2001
Sun Microsystems,ORG,2001
Software,ORG,2001
Oracle,ORG,2001
IBM,ORG,2001
Computer Associates,ORG,2001
Sybase,ORG,2001
Informix,ORG,2001
Company,ORG,2001
IBM,ORG,2001
Company,ORG,2001
Company,ORG,2001
Borland,ORG,2001
Macromedia,ORG,2001
Oracle,ORG,2001
Sun Microsystems,ORG,2001
Sybase,ORG,2001
Symantec,ORG,2001
Consumer Software,ORG,2001
Services,ORG,2001
Microsoft,ORG,2001
MSN,ORG,2001
AOL Time Warner,ORG,2001
CompuServe,ORG,2001
Yahoo,ORG,2001
Web-,ORG,2001
AOL Time Warner,ORG,2001
Yahoo,ORG,2001
Lycos,ORG,2001
Infoseek,ORG,2001
AltaVista,ORG,2001
Company,ORG,2001
MSNBC,ORG,2001
CNN,ORG,2001
Fox News Network,ORG,2001
MSNBC,ORG,2001
The Company's Consumer Group,ORG,2001
Microsoft,ORG,2001
Vivendi,ORG,2001
Havas,ORG,2001
Intuit,ORG,2001
